i_sample,n_local_networks,n_global_edges,v_topology,n_output_variables,n_clauses_function,step,method,execution_time,n_local_attractors,n_pair_attractors,n_attractor_fields
137,7,9,2,2,2,1,1,0.6158601429779083,18.0,,
137,7,9,2,2,2,1,2,0.6316300129983574,18.0,,
137,7,9,2,2,2,1,3,0.39085235001402907,18.0,,
137,7,9,2,2,2,2,1,0.0003932859981432557,,32.0,
137,7,9,2,2,2,2,2,0.27573851399938576,,32.0,
137,7,9,2,2,2,2,3,0.25050009798724204,,32.0,
137,7,9,2,2,2,3,1,0.0005743920046370476,,,1.0
137,7,9,2,2,2,3,2,1.9555624169879593,,,1.0
137,7,9,2,2,2,3,3,1.9268933830026072,,,1.0
137,7,10,2,2,2,1,1,1.2862768170016352,57.0,,
137,7,10,2,2,2,1,2,0.5326960530073848,57.0,,
137,7,10,2,2,2,1,3,0.5184363750158809,57.0,,
137,7,10,2,2,2,2,1,0.0009262410167139024,,246.0,
137,7,10,2,2,2,2,2,0.2689614580012858,,246.0,
137,7,10,2,2,2,2,3,0.26120541599811986,,246.0,
137,7,10,2,2,2,3,1,1.3203525049902964,,,288.0
137,7,10,2,2,2,3,2,2.772797649988206,,,288.0
137,7,10,2,2,2,3,3,2.8053156080131885,,,288.0
137,7,11,2,2,2,1,1,0.7920512510172557,22.0,,
137,7,11,2,2,2,1,2,0.3961829809995834,22.0,,
137,7,11,2,2,2,1,3,0.4426610009977594,22.0,,
137,7,11,2,2,2,2,1,0.0005382040108088404,,66.0,
137,7,11,2,2,2,2,2,0.3526159040047787,,66.0,
137,7,11,2,2,2,2,3,0.2889117499871645,,66.0,
137,7,11,2,2,2,3,1,0.001976614003069699,,,2.0
137,7,11,2,2,2,3,2,2.6261033740011044,,,2.0
137,7,11,2,2,2,3,3,2.4566353900008835,,,2.0
138,7,6,2,2,2,1,1,0.600378963019466,30.0,,
138,7,6,2,2,2,1,2,0.4354300080158282,30.0,,
138,7,6,2,2,2,1,3,0.43169522599782795,30.0,,
138,7,6,2,2,2,2,1,0.000413488014601171,,60.0,
138,7,6,2,2,2,2,2,0.2560658619913738,,60.0,
138,7,6,2,2,2,2,3,0.26403243900858797,,60.0,
138,7,6,2,2,2,3,1,0.016054791980423033,,,128.0
138,7,6,2,2,2,3,2,1.4256489730032627,,,128.0
138,7,6,2,2,2,3,3,1.4756987220025621,,,128.0
138,7,7,2,2,2,1,1,0.7501451970019843,33.0,,
138,7,7,2,2,2,1,2,0.4635537369758822,33.0,,
138,7,7,2,2,2,1,3,0.45822850699187256,33.0,,
138,7,7,2,2,2,2,1,0.0004093120223842561,,72.0,
138,7,7,2,2,2,2,2,0.2776706249860581,,72.0,
138,7,7,2,2,2,2,3,0.2469192569842562,,72.0,
138,7,7,2,2,2,3,1,0.0853765819920227,,,432.0
138,7,7,2,2,2,3,2,1.488335261004977,,,432.0
138,7,7,2,2,2,3,3,1.641777868004283,,,432.0
138,7,8,2,2,2,1,1,0.8174929619999602,34.0,,
138,7,8,2,2,2,1,2,0.4755602350051049,34.0,,
138,7,8,2,2,2,1,3,0.4578067749971524,34.0,,
138,7,8,2,2,2,2,1,0.00046812399523332715,,36.0,
138,7,8,2,2,2,2,2,0.2670959020033479,,36.0,
138,7,8,2,2,2,2,3,0.2546879230067134,,36.0,
138,7,8,2,2,2,3,1,8.53999808896333e-05,,,0.0
138,7,8,2,2,2,3,2,0.23089773100218736,,,0.0
138,7,8,2,2,2,3,3,0.00015053301467560232,,,0.0
138,7,9,2,2,2,1,1,0.5884752289857715,18.0,,
138,7,9,2,2,2,1,2,0.4006484739948064,18.0,,
138,7,9,2,2,2,1,3,0.3934669919835869,18.0,,
138,7,9,2,2,2,2,1,0.0005656800058204681,,28.0,
138,7,9,2,2,2,2,2,0.2802387689880561,,28.0,
138,7,9,2,2,2,2,3,0.27549777599051595,,28.0,
138,7,9,2,2,2,3,1,0.00042725299135781825,,,1.0
138,7,9,2,2,2,3,2,1.860613240976818,,,1.0
138,7,9,2,2,2,3,3,1.9074832370097283,,,1.0
138,7,10,2,2,2,1,1,0.7634635120048188,36.0,,
138,7,10,2,2,2,1,2,0.4025248580146581,36.0,,
138,7,10,2,2,2,1,3,0.37754868998308666,36.0,,
138,7,10,2,2,2,2,1,0.0006177239993121475,,154.0,
138,7,10,2,2,2,2,2,0.26326559798326343,,154.0,
138,7,10,2,2,2,2,3,0.24418775699450634,,154.0,
138,7,10,2,2,2,3,1,0.20028572797309607,,,128.0
138,7,10,2,2,2,3,2,2.2984677019994706,,,128.0
138,7,10,2,2,2,3,3,2.4824061440012883,,,128.0
138,7,11,2,2,2,1,1,0.8827236369834282,29.0,,
138,7,11,2,2,2,1,2,0.4088057419867255,29.0,,
138,7,11,2,2,2,1,3,0.3960902230173815,29.0,,
138,7,11,2,2,2,2,1,0.0006328320014290512,,85.0,
138,7,11,2,2,2,2,2,0.2824410479806829,,85.0,
138,7,11,2,2,2,2,3,0.2641561230120715,,85.0,
138,7,11,2,2,2,3,1,0.002851932978956029,,,1.0
138,7,11,2,2,2,3,2,2.339740638009971,,,1.0
138,7,11,2,2,2,3,3,2.4022035139787477,,,1.0
139,7,6,2,2,2,1,1,0.6057383730076253,39.0,,
139,7,6,2,2,2,1,2,0.42170616300427355,39.0,,
139,7,6,2,2,2,1,3,0.43459297402296215,39.0,,
139,7,6,2,2,2,2,1,0.0004866310046054423,,63.0,
139,7,6,2,2,2,2,2,0.26011174300219864,,63.0,
139,7,6,2,2,2,2,3,0.2461301639850717,,63.0,
139,7,6,2,2,2,3,1,0.014090527984080836,,,58.0
139,7,6,2,2,2,3,2,1.4348419770249166,,,58.0
139,7,6,2,2,2,3,3,1.4617756480001844,,,58.0
139,7,7,2,2,2,1,1,0.31438158501987346,15.0,,
139,7,7,2,2,2,1,2,0.33636227098759264,15.0,,
139,7,7,2,2,2,1,3,0.3560899709991645,15.0,,
139,7,7,2,2,2,2,1,0.00037105398951098323,,6.0,
139,7,7,2,2,2,2,2,0.2671775199996773,,6.0,
139,7,7,2,2,2,2,3,0.24758744801511057,,6.0,
139,7,7,2,2,2,3,1,9.072199463844299e-05,,,0.0
139,7,7,2,2,2,3,2,0.23085517500294372,,,0.0
139,7,7,2,2,2,3,3,0.00014563699369318783,,,0.0
139,7,8,2,2,2,1,1,0.5944205810083076,23.0,,
139,7,8,2,2,2,1,2,0.4085021050123032,23.0,,
139,7,8,2,2,2,1,3,0.4039969459990971,23.0,,
139,7,8,2,2,2,2,1,0.0005531490023713559,,36.0,
139,7,8,2,2,2,2,2,0.2710582609870471,,36.0,
139,7,8,2,2,2,2,3,0.2584434789896477,,36.0,
139,7,8,2,2,2,3,1,0.00038979301461949944,,,1.0
139,7,8,2,2,2,3,2,1.6584994410222862,,,1.0
139,7,8,2,2,2,3,3,1.6335129260260146,,,1.0
139,7,9,2,2,2,1,1,0.9203769100131467,64.0,,
139,7,9,2,2,2,1,2,0.41677909999270923,64.0,,
139,7,9,2,2,2,1,3,0.4352035659831017,64.0,,
139,7,9,2,2,2,2,1,0.0007633570057805628,,446.0,
139,7,9,2,2,2,2,2,0.260219629999483,,446.0,
139,7,9,2,2,2,2,3,0.2529192280198913,,446.0,
139,7,9,2,2,2,3,1,13.235075491014868,,,5852.0
139,7,9,2,2,2,3,2,7.138429271988571,,,5852.0
139,7,9,2,2,2,3,3,6.74388830200769,,,5852.0
139,7,10,2,2,2,1,1,0.6189333600050304,27.0,,
139,7,10,2,2,2,1,2,0.3460998819791712,27.0,,
139,7,10,2,2,2,1,3,0.37179313102387823,27.0,,
139,7,10,2,2,2,2,1,0.0006967659865040332,,72.0,
139,7,10,2,2,2,2,2,0.2865474970021751,,72.0,
139,7,10,2,2,2,2,3,0.2505964600131847,,72.0,
139,7,10,2,2,2,3,1,0.008028398995520547,,,3.0
139,7,10,2,2,2,3,2,2.1030209900054615,,,3.0
139,7,10,2,2,2,3,3,2.1582048010022845,,,3.0
139,7,11,2,2,2,1,1,0.828763802011963,23.0,,
139,7,11,2,2,2,1,2,0.40035519300727174,23.0,,
139,7,11,2,2,2,1,3,0.3886698879941832,23.0,,
139,7,11,2,2,2,2,1,0.0005703819915652275,,15.0,
139,7,11,2,2,2,2,2,0.28461222202167846,,15.0,
139,7,11,2,2,2,2,3,0.2570512219972443,,15.0,
139,7,11,2,2,2,3,1,9.217398473992944e-05,,,0.0
139,7,11,2,2,2,3,2,0.23140674899332225,,,0.0
139,7,11,2,2,2,3,3,0.00015445100143551826,,,0.0
140,7,6,2,2,2,1,1,0.5422482599969953,28.0,,
140,7,6,2,2,2,1,2,0.33539430698147044,28.0,,
140,7,6,2,2,2,1,3,0.3464526339957956,28.0,,
140,7,6,2,2,2,2,1,0.0004273779923096299,,42.0,
140,7,6,2,2,2,2,2,0.25908319698646665,,42.0,
140,7,6,2,2,2,2,3,0.23805052699754015,,42.0,
140,7,6,2,2,2,3,1,0.0010933040175586939,,,8.0
140,7,6,2,2,2,3,2,1.4954092989792116,,,8.0
140,7,6,2,2,2,3,3,1.4281147299916483,,,8.0
140,7,7,2,2,2,1,1,0.5557068850030191,21.0,,
140,7,7,2,2,2,1,2,0.32882917797542177,21.0,,
140,7,7,2,2,2,1,3,0.3300831929955166,21.0,,
140,7,7,2,2,2,2,1,0.00034617198980413377,,14.0,
140,7,7,2,2,2,2,2,0.25778536702273414,,14.0,
140,7,7,2,2,2,2,3,0.2440797220042441,,14.0,
140,7,7,2,2,2,3,1,0.00022024198551662266,,,1.0
140,7,7,2,2,2,3,2,1.3864394080010243,,,1.0
140,7,7,2,2,2,3,3,1.4009739579923917,,,1.0
140,7,8,2,2,2,1,1,0.7091389549896121,32.0,,
140,7,8,2,2,2,1,2,0.459895353007596,32.0,,
140,7,8,2,2,2,1,3,0.4448307639977429,32.0,,
140,7,8,2,2,2,2,1,0.0004366819921415299,,0.0,
140,7,8,2,2,2,2,2,0.27499323000665754,,0.0,
140,7,8,2,2,2,2,3,0.2416550100024324,,0.0,
140,7,8,2,2,2,3,1,8.689501555636525e-05,,,0.0
140,7,8,2,2,2,3,2,0.2292283670103643,,,0.0
140,7,8,2,2,2,3,3,0.00014884999836795032,,,0.0
140,7,9,2,2,2,1,1,0.416581824014429,18.0,,
140,7,9,2,2,2,1,2,0.3487265220028348,18.0,,
140,7,9,2,2,2,1,3,0.3554674180049915,18.0,,
140,7,9,2,2,2,2,1,0.00046148401452228427,,28.0,
140,7,9,2,2,2,2,2,0.24803125497419387,,28.0,
140,7,9,2,2,2,2,3,0.2409830290125683,,28.0,
140,7,9,2,2,2,3,1,0.00047674099914729595,,,1.0
140,7,9,2,2,2,3,2,1.8531962370034307,,,1.0
140,7,9,2,2,2,3,3,1.920096857007593,,,1.0
140,7,10,2,2,2,1,1,0.7534892730182037,46.0,,
140,7,10,2,2,2,1,2,0.41448375800973736,46.0,,
140,7,10,2,2,2,1,3,0.42973184600123204,46.0,,
140,7,10,2,2,2,2,1,0.0008864460105542094,,252.0,
140,7,10,2,2,2,2,2,0.260466809006175,,252.0,
140,7,10,2,2,2,2,3,0.2815819710085634,,252.0,
140,7,10,2,2,2,3,1,0.8135405210196041,,,192.0
140,7,10,2,2,2,3,2,2.8104852579999715,,,192.0
140,7,10,2,2,2,3,3,2.6254964059917256,,,192.0
140,7,11,2,2,2,1,1,1.277334908983903,51.0,,
140,7,11,2,2,2,1,2,0.46098486200207844,51.0,,
140,7,11,2,2,2,1,3,0.4811975780175999,51.0,,
140,7,11,2,2,2,2,1,0.0007117229979485273,,147.0,
140,7,11,2,2,2,2,2,0.26373112498549744,,147.0,
140,7,11,2,2,2,2,3,0.26642473399988376,,147.0,
140,7,11,2,2,2,3,1,1.0310858409793582,,,2187.0
140,7,11,2,2,2,3,2,3.1095901069929823,,,2187.0
140,7,11,2,2,2,3,3,2.9858132639783435,,,2187.0
141,7,6,2,2,2,1,1,0.42090837701107375,15.0,,
141,7,6,2,2,2,1,2,0.3933372320025228,15.0,,
141,7,6,2,2,2,1,3,0.38393557898234576,15.0,,
141,7,6,2,2,2,2,1,0.0004163430130574852,,15.0,
141,7,6,2,2,2,2,2,0.2620171339949593,,15.0,
141,7,6,2,2,2,2,3,0.2496841820247937,,15.0,
141,7,6,2,2,2,3,1,0.00021799301612190902,,,1.0
141,7,6,2,2,2,3,2,1.4029736790107563,,,1.0
141,7,6,2,2,2,3,3,1.3843218490073923,,,1.0
141,7,7,2,2,2,1,1,0.4035619199858047,15.0,,
141,7,7,2,2,2,1,2,0.3860883050074335,15.0,,
141,7,7,2,2,2,1,3,0.4060150229779538,15.0,,
141,7,7,2,2,2,2,1,0.0004163470002822578,,0.0,
141,7,7,2,2,2,2,2,0.26871345000108704,,0.0,
141,7,7,2,2,2,2,3,0.23421826300909743,,0.0,
141,7,7,2,2,2,3,1,8.680400787852705e-05,,,0.0
141,7,7,2,2,2,3,2,0.22961418799241073,,,0.0
141,7,7,2,2,2,3,3,0.00012815999798476696,,,0.0
141,7,8,2,2,2,1,1,0.41012101899832487,16.0,,
141,7,8,2,2,2,1,2,0.36068204999901354,16.0,,
141,7,8,2,2,2,1,3,0.3442801750206854,16.0,,
141,7,8,2,2,2,2,1,0.0004498339840210974,,26.0,
141,7,8,2,2,2,2,2,0.26079905399819836,,26.0,
141,7,8,2,2,2,2,3,0.24170099597540684,,26.0,
141,7,8,2,2,2,3,1,0.000394019007217139,,,2.0
141,7,8,2,2,2,3,2,1.6096127519849688,,,2.0
141,7,8,2,2,2,3,3,1.634769600990694,,,2.0
141,7,9,2,2,2,1,1,0.6700950980011839,38.0,,
141,7,9,2,2,2,1,2,0.3848783299908973,38.0,,
141,7,9,2,2,2,1,3,0.378942166978959,38.0,,
141,7,9,2,2,2,2,1,0.0008172439993359149,,148.0,
141,7,9,2,2,2,2,2,0.2799137800175231,,148.0,
141,7,9,2,2,2,2,3,0.25652945099864155,,148.0,
141,7,9,2,2,2,3,1,0.13188427899149247,,,144.0
141,7,9,2,2,2,3,2,1.9374324130185414,,,144.0
141,7,9,2,2,2,3,3,2.017265952017624,,,144.0
141,7,10,2,2,2,1,1,0.7513355319970287,33.0,,
141,7,10,2,2,2,1,2,0.38727013301104307,33.0,,
141,7,10,2,2,2,1,3,0.3824617689824663,33.0,,
141,7,10,2,2,2,2,1,0.0005825700063724071,,56.0,
141,7,10,2,2,2,2,2,0.26769930799491704,,56.0,
141,7,10,2,2,2,2,3,0.24318250099895522,,56.0,
141,7,10,2,2,2,3,1,0.007003412989433855,,,8.0
141,7,10,2,2,2,3,2,2.101213973015547,,,8.0
141,7,10,2,2,2,3,3,2.15438353799982,,,8.0
141,7,11,2,2,2,1,1,1.0908864100056235,52.0,,
141,7,11,2,2,2,1,2,0.46012584399431944,52.0,,
141,7,11,2,2,2,1,3,0.4506409609748516,52.0,,
141,7,11,2,2,2,2,1,0.0013482729846145958,,126.0,
141,7,11,2,2,2,2,2,0.3037832710251678,,126.0,
141,7,11,2,2,2,2,3,0.2607239640201442,,126.0,
141,7,11,2,2,2,3,1,0.04427199301426299,,,8.0
141,7,11,2,2,2,3,2,2.4573330060229637,,,8.0
141,7,11,2,2,2,3,3,2.4540970340021886,,,8.0
142,7,6,2,2,2,1,1,0.6782972640066873,24.0,,
142,7,6,2,2,2,1,2,0.4308471310068853,24.0,,
142,7,6,2,2,2,1,3,0.44598974598920904,24.0,,
142,7,6,2,2,2,2,1,0.00036178299342282116,,18.0,
142,7,6,2,2,2,2,2,0.2592782140127383,,18.0,
142,7,6,2,2,2,2,3,0.2466936499986332,,18.0,
142,7,6,2,2,2,3,1,0.0006135319999884814,,,8.0
142,7,6,2,2,2,3,2,1.3794485469989013,,,8.0
142,7,6,2,2,2,3,3,1.391503983992152,,,8.0
142,7,7,2,2,2,1,1,0.6525769959844183,21.0,,
142,7,7,2,2,2,1,2,0.4234438940184191,21.0,,
142,7,7,2,2,2,1,3,0.4232596049841959,21.0,,
142,7,7,2,2,2,2,1,0.0004672860086429864,,18.0,
142,7,7,2,2,2,2,2,0.26953596199746244,,18.0,
142,7,7,2,2,2,2,3,0.25760201099910773,,18.0,
142,7,7,2,2,2,3,1,0.00012327299918979406,,,0.0
142,7,7,2,2,2,3,2,0.23081408700090833,,,0.0
142,7,7,2,2,2,3,3,0.00018279498908668756,,,0.0
142,7,8,2,2,2,1,1,0.7196608470112551,28.0,,
142,7,8,2,2,2,1,2,0.4257612240035087,28.0,,
142,7,8,2,2,2,1,3,0.43897835101233795,28.0,,
142,7,8,2,2,2,2,1,0.0004539460060186684,,64.0,
142,7,8,2,2,2,2,2,0.2697648759931326,,64.0,
142,7,8,2,2,2,2,3,0.2509238170168828,,64.0,
142,7,8,2,2,2,3,1,0.017271977005293593,,,128.0
142,7,8,2,2,2,3,2,1.685749288997613,,,128.0
142,7,8,2,2,2,3,3,1.6686438449833076,,,128.0
142,7,9,2,2,2,1,1,0.6760184470040258,25.0,,
142,7,9,2,2,2,1,2,0.41565563398762606,25.0,,
142,7,9,2,2,2,1,3,0.42398856399813667,25.0,,
142,7,9,2,2,2,2,1,0.0004702729929704219,,64.0,
142,7,9,2,2,2,2,2,0.26945413000066765,,64.0,
142,7,9,2,2,2,2,3,0.2528588820132427,,64.0,
142,7,9,2,2,2,3,1,0.006727625004714355,,,21.0
142,7,9,2,2,2,3,2,1.8736324210185558,,,21.0
142,7,9,2,2,2,3,3,1.9202624750032555,,,21.0
142,7,10,2,2,2,1,1,0.5234532449976541,20.0,,
142,7,10,2,2,2,1,2,0.3650823289935943,20.0,,
142,7,10,2,2,2,1,3,0.3402761179895606,20.0,,
142,7,10,2,2,2,2,1,0.0004929730203002691,,16.0,
142,7,10,2,2,2,2,2,0.2578215590037871,,16.0,
142,7,10,2,2,2,2,3,0.2560189179785084,,16.0,
142,7,10,2,2,2,3,1,0.00015526401693932712,,,0.0
142,7,10,2,2,2,3,2,0.7124114109901711,,,0.0
142,7,10,2,2,2,3,3,0.7074872239900287,,,0.0
142,7,11,2,2,2,1,1,0.9203458910051268,23.0,,
142,7,11,2,2,2,1,2,0.41881341399857774,23.0,,
142,7,11,2,2,2,1,3,0.4036827289965004,23.0,,
142,7,11,2,2,2,2,1,0.0005779560015071183,,39.0,
142,7,11,2,2,2,2,2,0.27987651198054664,,39.0,
142,7,11,2,2,2,2,3,0.2524183189962059,,39.0,
142,7,11,2,2,2,3,1,0.0009653090091887861,,,1.0
142,7,11,2,2,2,3,2,2.4581804549961817,,,1.0
142,7,11,2,2,2,3,3,2.4856814259837847,,,1.0
143,7,6,2,2,2,1,1,0.41212434400222264,21.0,,
143,7,6,2,2,2,1,2,0.3561103969987016,21.0,,
143,7,6,2,2,2,1,3,0.37201413000002503,21.0,,
143,7,6,2,2,2,2,1,0.0004644599976018071,,17.0,
143,7,6,2,2,2,2,2,0.2605362219910603,,17.0,
143,7,6,2,2,2,2,3,0.2568984579993412,,17.0,
143,7,6,2,2,2,3,1,0.00020737998420372605,,,1.0
143,7,6,2,2,2,3,2,1.3522469410090707,,,1.0
143,7,6,2,2,2,3,3,1.354814930993598,,,1.0
143,7,7,2,2,2,1,1,0.6751395080063958,24.0,,
143,7,7,2,2,2,1,2,0.4276615089911502,24.0,,
143,7,7,2,2,2,1,3,0.41326046898029745,24.0,,
143,7,7,2,2,2,2,1,0.0003794170042965561,,56.0,
143,7,7,2,2,2,2,2,0.25801876600598916,,56.0,
143,7,7,2,2,2,2,3,0.24509418700472452,,56.0,
143,7,7,2,2,2,3,1,0.008573449013056234,,,128.0
143,7,7,2,2,2,3,2,1.4203288049902767,,,128.0
143,7,7,2,2,2,3,3,1.457581321010366,,,128.0
143,7,8,2,2,2,1,1,0.5764045710093342,29.0,,
143,7,8,2,2,2,1,2,0.39603436199831776,29.0,,
143,7,8,2,2,2,1,3,0.38404050801182166,29.0,,
143,7,8,2,2,2,2,1,0.0004900589992757887,,88.0,
143,7,8,2,2,2,2,2,0.25703650698415004,,88.0,
143,7,8,2,2,2,2,3,0.2365677789784968,,88.0,
143,7,8,2,2,2,3,1,0.037745487003121525,,,129.0
143,7,8,2,2,2,3,2,1.7067484100116417,,,129.0
143,7,8,2,2,2,3,3,1.6933594469737727,,,129.0
143,7,9,2,2,2,1,1,0.6351892090169713,19.0,,
143,7,9,2,2,2,1,2,0.39652655299869366,19.0,,
143,7,9,2,2,2,1,3,0.39176042200415395,19.0,,
143,7,9,2,2,2,2,1,0.0006495489797089249,,48.0,
143,7,9,2,2,2,2,2,0.28463568599545397,,48.0,
143,7,9,2,2,2,2,3,0.2692241189943161,,48.0,
143,7,9,2,2,2,3,1,0.0007153220067266375,,,1.0
143,7,9,2,2,2,3,2,1.9069912819832098,,,1.0
143,7,9,2,2,2,3,3,1.871165435994044,,,1.0
143,7,10,2,2,2,1,1,0.6003933809988666,27.0,,
143,7,10,2,2,2,1,2,0.35390850200201385,27.0,,
143,7,10,2,2,2,1,3,0.37002257199492306,27.0,,
143,7,10,2,2,2,2,1,0.0005176400009077042,,76.0,
143,7,10,2,2,2,2,2,0.26975757599575445,,76.0,
143,7,10,2,2,2,2,3,0.23246546898735687,,76.0,
143,7,10,2,2,2,3,1,0.006832201004726812,,,5.0
143,7,10,2,2,2,3,2,2.1329173679987434,,,5.0
143,7,10,2,2,2,3,3,2.2016292820044328,,,5.0
143,7,11,2,2,2,1,1,1.3806097490014508,52.0,,
143,7,11,2,2,2,1,2,0.49229410602129065,52.0,,
143,7,11,2,2,2,1,3,0.6060527109948453,52.0,,
143,7,11,2,2,2,2,1,0.0010166530264541507,,195.0,
143,7,11,2,2,2,2,2,0.26121903298189864,,195.0,
143,7,11,2,2,2,2,3,0.2695430019812193,,195.0,
143,7,11,2,2,2,3,1,0.2929911070095841,,,73.0
143,7,11,2,2,2,3,2,2.664703914982965,,,73.0
143,7,11,2,2,2,3,3,2.555974690010771,,,73.0
144,7,6,2,2,2,1,1,0.5727675500093028,21.0,,
144,7,6,2,2,2,1,2,0.4135631970129907,21.0,,
144,7,6,2,2,2,1,3,0.39812176398118027,21.0,,
144,7,6,2,2,2,2,1,0.0003961329930461943,,6.0,
144,7,6,2,2,2,2,2,0.25612865600851364,,6.0,
144,7,6,2,2,2,2,3,0.23138889798428863,,6.0,
144,7,6,2,2,2,3,1,8.97659920156002e-05,,,0.0
144,7,6,2,2,2,3,2,0.23489002999849617,,,0.0
144,7,6,2,2,2,3,3,0.0001898840127978474,,,0.0
144,7,7,2,2,2,1,1,0.7571991230070125,48.0,,
144,7,7,2,2,2,1,2,0.4475391430023592,48.0,,
144,7,7,2,2,2,1,3,0.4756841519847512,48.0,,
144,7,7,2,2,2,2,1,0.0005723189970012754,,178.0,
144,7,7,2,2,2,2,2,0.2867987740028184,,178.0,
144,7,7,2,2,2,2,3,0.24135729399858974,,178.0,
144,7,7,2,2,2,3,1,2.9515089679916855,,,9784.0
144,7,7,2,2,2,3,2,2.9282234240090474,,,9784.0
144,7,7,2,2,2,3,3,2.671790040010819,,,9784.0
144,7,8,2,2,2,1,1,0.7377721510129049,39.0,,
144,7,8,2,2,2,1,2,0.5417781590076629,39.0,,
144,7,8,2,2,2,1,3,0.5686092760006431,39.0,,
144,7,8,2,2,2,2,1,0.0008456510258838534,,204.0,
144,7,8,2,2,2,2,2,0.2525207230064552,,204.0,
144,7,8,2,2,2,2,3,0.2576934990065638,,204.0,
144,7,8,2,2,2,3,1,1.6110681099817157,,,2187.0
144,7,8,2,2,2,3,2,2.309767186001409,,,2187.0
144,7,8,2,2,2,3,3,2.296810790983727,,,2187.0
144,7,9,2,2,2,1,1,0.4817246579914354,19.0,,
144,7,9,2,2,2,1,2,0.38314492598874494,19.0,,
144,7,9,2,2,2,1,3,0.34384702099487185,19.0,,
144,7,9,2,2,2,2,1,0.0004538700159173459,,33.0,
144,7,9,2,2,2,2,2,0.25757786200847477,,33.0,
144,7,9,2,2,2,2,3,0.25037954800063744,,33.0,
144,7,9,2,2,2,3,1,0.0005562459991779178,,,1.0
144,7,9,2,2,2,3,2,1.7996125240169931,,,1.0
144,7,9,2,2,2,3,3,1.8613399479945656,,,1.0
144,7,10,2,2,2,1,1,0.7736822519800626,22.0,,
144,7,10,2,2,2,1,2,0.3802364889997989,22.0,,
144,7,10,2,2,2,1,3,0.5530109920073301,22.0,,
144,7,10,2,2,2,2,1,0.0006453180103562772,,13.0,
144,7,10,2,2,2,2,2,0.2614004809875041,,13.0,
144,7,10,2,2,2,2,3,0.23581172598642297,,13.0,
144,7,10,2,2,2,3,1,0.00014269701205193996,,,0.0
144,7,10,2,2,2,3,2,0.23331633501220495,,,0.0
144,7,10,2,2,2,3,3,0.00015261699445545673,,,0.0
144,7,11,2,2,2,1,1,0.7646536880056374,22.0,,
144,7,11,2,2,2,1,2,0.39963332397746854,22.0,,
144,7,11,2,2,2,1,3,0.38795625799684785,22.0,,
144,7,11,2,2,2,2,1,0.0005572439986281097,,0.0,
144,7,11,2,2,2,2,2,0.2740516999911051,,0.0,
144,7,11,2,2,2,2,3,0.2622529329964891,,0.0,
144,7,11,2,2,2,3,1,8.860701927915215e-05,,,0.0
144,7,11,2,2,2,3,2,0.2229293209966272,,,0.0
144,7,11,2,2,2,3,3,0.00018219000776298344,,,0.0
145,7,6,2,2,2,1,1,0.4514774919953197,14.0,,
145,7,6,2,2,2,1,2,0.3196094049781095,14.0,,
145,7,6,2,2,2,1,3,0.3156777659896761,14.0,,
145,7,6,2,2,2,2,1,0.0002561330038588494,,14.0,
145,7,6,2,2,2,2,2,0.2645323019823991,,14.0,
145,7,6,2,2,2,2,3,0.23391132900724187,,14.0,
145,7,6,2,2,2,3,1,0.00019423000048846006,,,1.0
145,7,6,2,2,2,3,2,1.3557113479764666,,,1.0
145,7,6,2,2,2,3,3,1.3544991399976425,,,1.0
145,7,7,2,2,2,1,1,0.5006452700181399,28.0,,
145,7,7,2,2,2,1,2,0.362547333992552,28.0,,
145,7,7,2,2,2,1,3,0.37662999899475835,28.0,,
145,7,7,2,2,2,2,1,0.0003158610197715461,,63.0,
145,7,7,2,2,2,2,2,0.23796393402153626,,63.0,
145,7,7,2,2,2,2,3,0.2348426970129367,,63.0,
145,7,7,2,2,2,3,1,0.047628397995140404,,,648.0
145,7,7,2,2,2,3,2,1.3914977700042073,,,648.0
145,7,7,2,2,2,3,3,1.552150832983898,,,648.0
145,7,8,2,2,2,1,1,0.4974890979938209,23.0,,
145,7,8,2,2,2,1,2,0.3534304199856706,23.0,,
145,7,8,2,2,2,1,3,0.3683115500025451,23.0,,
145,7,8,2,2,2,2,1,0.0004973789909854531,,32.0,
145,7,8,2,2,2,2,2,0.25855039499583654,,32.0,
145,7,8,2,2,2,2,3,0.268478154001059,,32.0,
145,7,8,2,2,2,3,1,0.000542510999366641,,,1.0
145,7,8,2,2,2,3,2,1.5870174079900607,,,1.0
145,7,8,2,2,2,3,3,1.644031169009395,,,1.0
145,7,9,2,2,2,1,1,0.8766172459872905,40.0,,
145,7,9,2,2,2,1,2,0.5711198229982983,40.0,,
145,7,9,2,2,2,1,3,0.5667401310056448,40.0,,
145,7,9,2,2,2,2,1,0.000827941985335201,,192.0,
145,7,9,2,2,2,2,2,0.26224967700545676,,192.0,
145,7,9,2,2,2,2,3,0.24980317597510293,,192.0,
145,7,9,2,2,2,3,1,2.3806987979914993,,,2187.0
145,7,9,2,2,2,3,2,3.1176916809927206,,,2187.0
145,7,9,2,2,2,3,3,2.9099587239907123,,,2187.0
145,7,10,2,2,2,1,1,1.2540030980017036,72.0,,
145,7,10,2,2,2,1,2,0.5451137259951793,72.0,,
145,7,10,2,2,2,1,3,0.5681675329979043,72.0,,
145,7,10,2,2,2,2,1,0.0016125210095196962,,440.0,
145,7,10,2,2,2,2,2,0.26123426799313165,,440.0,
145,7,10,2,2,2,2,3,0.24111703797825612,,440.0,
